tag_name,description,time_stamp,value,quality
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-NOZ1-PCTOPEN,PWRC - H4 NOZZLE 1 PERCENT OPEN,2019-05-10 09:00:00.060000,33.97,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-APHS-KVOLTS,EYAK - NT A PHS KVOLTS,2019-05-10 09:00:00.185000,7.241,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-BPHS-KVOLTS,EYAK - NT B PHS KVOLTS,2019-05-10 09:00:00.185000,7.283,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-CPHS-KVOLTS,EYAK - NT C PHS KVOLTS,2019-05-10 09:00:00.185000,7.303,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-LOSPEARPOS,CHBC - HYD3 LOSPEARPOS,2019-05-10 09:00:00.279000,75,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2-PERCENT-LOAD,CHBC - HYD2 PERCENT LOAD,2019-05-10 09:00:00.279000,90,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-APH-REAPOWER,CHBC - HYD1PTM A PHASE REACTIVE POWER,2019-05-10 09:00:00.279000,17,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND3TEMP,CHBC - HYD2 WIND3TEMP,2019-05-10 09:00:00.279000,121,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-APHS-AMPS,CHBC - 351RMAIN A PHS AMPS,2019-05-10 09:00:00.279000,1281,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-BPH-RMSVOLTAGE,CHBC - HYD2PTM B PHASE RMS VOLTAGE,2019-05-10 09:00:00.279000,289,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-BPH-RMSVOLTAGE,CHBC - HYD1PTM B PHASE RMS VOLTAGE,2019-05-10 09:00:00.279000,289,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-INTAKE-GATE-FEEDBACK,PCFB - INTAKE GATE FEEDBACK,2019-05-10 09:00:00.451000,97.36,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-OUTSIDE-LVL-DIFF,PCFB - OUTSIDE LEVEL XMTR DIFFERENTIAL,2019-05-10 09:00:00.451000,6.24,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-SELECTED-HEAD-LEVEL,PCFB - SELECTED HEAD LEVEL,2019-05-10 09:00:00.451000,7.94,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-SLUICE-HEAD-LEVEL,PCFB - SLUICE HEAD LEVEL (OUTSIDE LEVEL 2),2019-05-10 09:00:00.451000,7.94,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SSEPM--KW,ORCA - STATION SERVICE FEEDER EPM KW,2019-05-10 09:00:00.576000,74,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-CPHS-AMPS,PWRC - 489H4 C PHS AMPS,2019-05-10 09:00:01.060000,158,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-SSPQM-3PHS-MVAR,PWRC - SSPQM 3 PHASE KVAR,2019-05-10 09:00:01.060000,13.55,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4--FREQUENCY,PWRC - 489H4 FREQUENCY,2019-05-10 09:00:01.060000,60,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-SSPQM-3PHS-MW,PWRC - SSPQM 3 PHASE KW,2019-05-10 09:00:01.060000,10.58,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-3PHS-MVAR,EYAK - NT 3 PHS MEGAVARS,2019-05-10 09:00:01.169000,-0.149,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT--FREQUENCY,EYAK - NT FREQUENCY,2019-05-10 09:00:01.169000,59.88,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-CPH-REAPOWER,CHBC - HYD2PTM C PHASE REACTIVE POWER,2019-05-10 09:00:01.326000,12,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-APHS-AMPS,CHBC - 300G3 A PHS AMPS,2019-05-10 09:00:01.326000,262,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-APH-RMSVOLTAGE,CHBC - BUSPTM A PHASE RMS VOLTAGE,2019-05-10 09:00:01.326000,289,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-PID-TARGET-KW,CHBC - PID TARGET KW,2019-05-10 09:00:01.326000,1258,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-CPHS-AMPS,CHBC - 300G3 C PHS AMPS,2019-05-10 09:00:01.326000,262,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-CPH-REAPOWER,CHBC - BUSPTM C PHASE REACTIVE POWER,2019-05-10 09:00:01.326000,30,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3--FREQUENCY,CHBC - 300G3 FREQUENCY,2019-05-10 09:00:01.326000,59.98,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-BPH-RMSVOLTAGE,CHBC - SSPTM B PHASE RMS VOLTAGE,2019-05-10 09:00:01.341000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-BPH-REAPOWER,CHBC - HYD3PTM B PHASE REACTIVE POWER,2019-05-10 09:00:01.341000,7,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-BPH-REAPOWER,CHBC - HYD1PTM B PHASE REACTIVE POWER,2019-05-10 09:00:01.341000,15,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-GENERIC-TREND1-VALUE,CHBC - GENERIC TREND 1 VALUE,2019-05-10 09:00:01.341000,723,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-CPH-RMSVOLTAGE,CHBC - SSPTM C PHASE RMS VOLTAGE,2019-05-10 09:00:01.341000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-CPH-ACTPOWER,CHBC - HYD3PTM C PHASE ACTIVE POWER,2019-05-10 09:00:01.341000,75,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-CPH-REAPOWER,CHBC - HYD1PTM C PHASE REACTIVE POWER,2019-05-10 09:00:01.341000,12,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-GENERIC-TREND2-VALUE,CHBC - GENERIC TREND 2 VALUE,2019-05-10 09:00:01.341000,723,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-CPH-RMSVOLTAGE,CHBC - HYD3PTM C PHASE RMS VOLTAGE,2019-05-10 09:00:01.341000,288,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-DCBUS-VOLTS,PCFB - VFD2 DC BUS VOLTS,2019-05-10 09:00:01.451000,347,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-BG2_EXSWATER-VALFLT,PCFB - BG2_EXSWATER VALUEFLT,2019-05-10 09:00:01.451000,1.56,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD-DCBUS-VOLTSHI,PCFB - VFD DC BUS VOLTS HIGHEST,2019-05-10 09:00:01.451000,347,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-PSI-SETPT,PCFB - DAM CALCULATED PSI SETPT,2019-05-10 09:00:01.451000,2.761,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-G3MTR-MIN_SNCE-MIDNT,ORCA - G3MTR MIN SINCE MIDNIGHT,2019-05-10 09:00:01.779000,1,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-HYD1-KW-CURACC,ORCA - HYD1 KWH CUR ACC,2019-05-10 09:00:01.794000,9449978,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-H4-VARLOAD,ORCA - VAR CTRL H4 VAR LOAD,2019-05-10 09:00:01.794000,-44,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-TOTAL-KVAR,ORCA - VAR CTRL TOTAL KVAR,2019-05-10 09:00:01.794000,-442,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-VARLOAD-TARGET,ORCA - VAR CTRL VAR LOAD TARGET,2019-05-10 09:00:01.794000,-44,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-VARLOAD-TARGETHI,ORCA - VAR CTRL VAR LOAD TARGET HI,2019-05-10 09:00:01.794000,-32,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-VARLOAD-TARGETLO,ORCA - VAR CTRL VAR LOAD TARGET LO,2019-05-10 09:00:01.794000,-56,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-REAL-POWER,PWRC - 489H4 REAL POWER,2019-05-10 09:00:02.060000,985,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-3PHS-MVAR,PWRC - BUSPQM 3 PHASE KVAR,2019-05-10 09:00:02.060000,-441.6,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-TOTAL-KW-OUT,PWRC - TOTAL KW OUTPUT,2019-05-10 09:00:02.060000,985,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-3PHS-MW,PWRC - BUSPQM 3 PHASE KW,2019-05-10 09:00:02.060000,982.99,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-PERCENT-LOAD,PWRC - H4 PERCENT LOAD,2019-05-10 09:00:02.060000,30,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-AB-VOLTS,PWRC - BUSPQM A-B VOLTS,2019-05-10 09:00:02.060000,4019,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--HYD-PSI,PWRC - HYD PSI,2019-05-10 09:00:02.060000,1797,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-APHS-AMPS,PWRC - BUSPQM A PHS AMPS,2019-05-10 09:00:02.060000,157,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-CA-VOLTS,PWRC - 489H4 C-A VOLTS,2019-05-10 09:00:02.060000,4040,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-AVG3PHS-VOLTS,PWRC - BUSPQM AVG-3PHS VOLTS,2019-05-10 09:00:02.060000,4025,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-AVGPHS-AMPS,PWRC - BUSPQM AVG PHS AMPS,2019-05-10 09:00:02.060000,155,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-BC-VOLTS,PWRC - BUSPQM B-C VOLTS,2019-05-10 09:00:02.060000,4032,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-BPHS-AMPS,PWRC - BUSPQM B PHS AMPS,2019-05-10 09:00:02.060000,148,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-CA-VOLTS,PWRC - BUSPQM C-A VOLTS,2019-05-10 09:00:02.060000,4024,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM-CPHS-AMPS,PWRC - BUSPQM C PHS AMPS,2019-05-10 09:00:02.060000,159,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-BUSPQM--FREQUENCY,PWRC - BUSPQM FREQUENCY,2019-05-10 09:00:02.060000,60,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-KW-RESERVE,PWRC - H4 KW RESERVE,2019-05-10 09:00:02.060000,359,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND3TEMP,CHBC - HYD3 WIND3TEMP,2019-05-10 09:00:02.388000,142,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-BPH-REAPOWER,CHBC - BUSPTM B PHASE REACTIVE POWER,2019-05-10 09:00:02.388000,38,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND6TEMP,CHBC - HYD3 WIND6TEMP,2019-05-10 09:00:02.388000,140,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-CPH-ACTPOWER,CHBC - BUSPTM C PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,370,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-APH-ACTPOWER,CHBC - BUSPTM A PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,368,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-LINE-FREQ,CHBC - BUSPTM LINE FREQUENCY,2019-05-10 09:00:02.388000,60,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-APH-ACTPOWER,CHBC - HYD3PTM A PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,75,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-BPH-REAPOWER,CHBC - HYD2PTM B PHASE REACTIVE POWER,2019-05-10 09:00:02.388000,16,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-CPH-RMSCURRENT,CHBC - HYD3PTM C PHASE RMS CURRENT,2019-05-10 09:00:02.388000,262,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3-HOTTEST-GWNUM,CHBC - HYD3 HOTTEST GEN WINDING NUM,2019-05-10 09:00:02.388000,1,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-3PH-ACTPOWER,CHBC - HYD1PTM 3 PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,436,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-APH-RMSVOLTAGE,CHBC - SSPTM A PHASE RMS VOLTAGE,2019-05-10 09:00:02.388000,289,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-APH-ACTPOWER,CHBC - HYD1PTM A PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,144,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-TOBTEMP,CHBC - HYD1 TOBTEMP,2019-05-10 09:00:02.388000,112,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-APH-RMSVOLTAGE,CHBC - HYD1PTM A PHASE RMS VOLTAGE,2019-05-10 09:00:02.388000,290,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND6TEMP,CHBC - HYD1 WIND6TEMP,2019-05-10 09:00:02.388000,114,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-BPH-ACTPOWER,CHBC - HYD1PTM B PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,148,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND4TEMP,CHBC - HYD2 WIND4TEMP,2019-05-10 09:00:02.388000,123,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-CPH-ACTPOWER,CHBC - HYD1PTM C PHASE ACTIVE POWER,2019-05-10 09:00:02.388000,144,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-APHS-AMPS,CHBC - 300G1 A PHS AMPS,2019-05-10 09:00:02.388000,500,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-CPH-RMSCURRENT,CHBC - HYD1PTM C PHASE RMS CURRENT,2019-05-10 09:00:02.388000,502,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-BPHS-AMPS,CHBC - 300G1 B PHS AMPS,2019-05-10 09:00:02.388000,513,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2-HOTTEST-GWTEMP,CHBC - HYD2 HOTTEST GEN WINDING TEMP,2019-05-10 09:00:02.388000,123,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-CPHS-AMPS,CHBC - 300G1 C PHS AMPS,2019-05-10 09:00:02.388000,502,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1--FREQUENCY,CHBC - 300G1 FREQUENCY,2019-05-10 09:00:02.388000,60,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-INTERNAL-PSI_2,PCFB - DAM INTERNAL PSI 2 (10 PSI),2019-05-10 09:00:02.451000,2.503,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-SLC-GATE-FEEDBACK,PCFB - SLUICE GATE FEEDBACK,2019-05-10 09:00:02.451000,0.01,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-EXPEPM--KVAR,ORCA - EXPRESS FEEDER EPM KVAR,2019-05-10 09:00:02.966000,-112,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-HYD3-KW-CURACC,ORCA - HYD3 KWH CUR ACC,2019-05-10 09:00:02.966000,6430382,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SSEPM--KVAR,ORCA - STATION SERVICE FEEDER EPM KVAR,2019-05-10 09:00:02.966000,127,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-EXPEPM--KW,ORCA - EXPRESS FEEDER EPM KW,2019-05-10 09:00:02.966000,325,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-HYD4-KW-CURACC,ORCA - HYD4 KWH CUR ACC,2019-05-10 09:00:02.966000,44472053,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SSEPM-LL-AVGVOLTS,ORCA - STATION SERVICE FEEDER EPM LINE TO LINE AVE,2019-05-10 09:00:02.966000,12610,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-EXPEPM-LL-AVGVOLTS,ORCA - EXPRESS FEEDER EPM LINE TO LINE AVERAGE VOL,2019-05-10 09:00:02.966000,8382,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SSEPM-LN-AVGVOLTS,ORCA - STATION SERVICE FEEDER EPM LINE TO NUETRAL ,2019-05-10 09:00:02.966000,7281,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-EXPEPM-LN-AVGVOLTS,ORCA - EXPRESS FEEDER EPM LINE TO NUETRAL VOLTS,2019-05-10 09:00:02.966000,4974,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SYS_HYD-KW-CURACC,ORCA - SYS_HYD KWH CUR ACC,2019-05-10 09:00:02.966000,113254646,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CDV-TOTAL-LOAD,ORCA - CORDOVA TOTAL LOAD,2019-05-10 09:00:02.966000,2093,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SYSTEM-KW-CURACC,ORCA - SYSTEM KWH CUR ACC,2019-05-10 09:00:02.966000,211387366,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CHBC_NET-KW-CURACC,ORCA - CHBC_NET KWH CUR ACC,2019-05-10 09:00:02.966000,25765832,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-TOTAL-KW,ORCA - VAR CTRL TOTAL KW,2019-05-10 09:00:02.966000,987,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CHBC_PLANT-KW-CURACC,ORCA - CHBC_PLANT KWH CUR ACC,2019-05-10 09:00:02.966000,26095257,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PLC-TIME-SECONDS,ORCA - PLC TIME SECONDS,2019-05-10 09:00:02.966000,1,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-AUXEPM--KVAR,ORCA - AUX FEEDER EPM KVAR,2019-05-10 09:00:02.966000,211,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PWRC_NET-KW-CURACC,ORCA - PWRC_NET KWH CUR ACC,2019-05-10 09:00:02.966000,84724562,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-AUXEPM--KW,ORCA - AUX FEEDER EPM KW,2019-05-10 09:00:02.966000,393,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PWRC_PLANT-KW-CURACC,ORCA - PWRC_PLANT KWH CUR ACC,2019-05-10 09:00:02.966000,87329058,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-AUXEPM-LL-AVGVOLTS,ORCA - AUX FEEDER EPM LINE TO LINE AVERAGE VOLTS,2019-05-10 09:00:02.966000,12614,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-AUXEPM-LN-AVGVOLTS,ORCA - AUX FEEDER EPM LINE TO NUETRAL VOLTS,2019-05-10 09:00:02.966000,7283,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-PLC-TIME-SECONDS,GEN7 - PLC TIME SECONDS,2019-05-10 09:00:03.029000,2,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-DEF-PCTOPEN,PWRC - H4 DEFLECTOR PERCENT OPEN,2019-05-10 09:00:03.060000,54.6,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-AB-VOLTS,PWRC - 489H4 A-B VOLTS,2019-05-10 09:00:03.060000,4013,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-PLC-TIME-SECONDS,PWRC - PLC TIME SECONDS,2019-05-10 09:00:03.060000,2,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4--RPM,PWRC - H4 RPM,2019-05-10 09:00:03.060000,400.6,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-APHS-AMPS,PWRC - 489H4 A PHS AMPS,2019-05-10 09:00:03.060000,157,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-BC-VOLTS,PWRC - 489H4 B-C VOLTS,2019-05-10 09:00:03.060000,4023,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-BPHS-AMPS,PWRC - 489H4 B PHS AMPS,2019-05-10 09:00:03.060000,149,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-REACTIVE-POWER,PWRC - 489H4 REACTIVE POWER KW,2019-05-10 09:00:03.060000,-441,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-PLC-TIME-SECONDS,EYAK - PLC TIME SECONDS,2019-05-10 09:00:03.169000,2,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-GENERIC-TREND1-VALUE,GEN5 - GENERIC TREND 1 VALUE,2019-05-10 09:00:03.201000,2,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-GENERIC-TREND2-VALUE,GEN5 - GENERIC TREND 2 VALUE,2019-05-10 09:00:03.201000,2,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-PLC-TIME-SECONDS,GEN5 - PLC TIME SECONDS,2019-05-10 09:00:03.201000,2,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-CPHS-AMPS,CHBC - 300G2 C PHS AMPS,2019-05-10 09:00:03.435000,520,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND2TEMP,CHBC - HYD1 WIND2TEMP,2019-05-10 09:00:03.435000,120,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-APH-RMSCURRENT,CHBC - BUSPTM A PHASE RMS CURRENT,2019-05-10 09:00:03.435000,1284,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-PLC-TIME-SECONDS,CHBC - PLC TIME SECONDS,2019-05-10 09:00:03.435000,2,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-APH-RMSCURRENT,CHBC - HYD1PTM A PHASE RMS CURRENT,2019-05-10 09:00:03.435000,502,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2--FREQUENCY,CHBC - 300G2 FREQUENCY,2019-05-10 09:00:03.435000,59.99,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND4TEMP,CHBC - HYD1 WIND4TEMP,2019-05-10 09:00:03.435000,114,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-BPH-ACTPOWER,CHBC - BUSPTM B PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,378,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3-PERCENT-LOAD,CHBC - HYD3 PERCENT LOAD,2019-05-10 09:00:03.435000,90,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-BPH-RMSCURRENT,CHBC - HYD1PTM B PHASE RMS CURRENT,2019-05-10 09:00:03.435000,515,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-BATT-VOLTS,CHBC - BATTERY VOLTS,2019-05-10 09:00:03.435000,26.24,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND5TEMP,CHBC - HYD1 WIND5TEMP,2019-05-10 09:00:03.435000,120,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-BPH-RMSCURRENT,CHBC - BUSPTM B PHASE RMS CURRENT,2019-05-10 09:00:03.435000,1316,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-3PH-ACTPOWER,CHBC - HYD3PTM 3 PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,227,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-CPH-RMSVOLTAGE,CHBC - HYD1PTM C PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HISIDE-HYDPSI,CHBC - HISIDE HYDPSI,2019-05-10 09:00:03.435000,1467,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WKTPOS,CHBC - HYD1 WKTPOS,2019-05-10 09:00:03.435000,64.62,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-BPH-RMSVOLTAGE,CHBC - BUSPTM B PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND1TEMP,CHBC - HYD2 WIND1TEMP,2019-05-10 09:00:03.435000,120,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-CPH-RMSCURRENT,CHBC - BUSPTM C PHASE RMS CURRENT,2019-05-10 09:00:03.435000,1286,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-APH-RMSCURRENT,CHBC - HYD3PTM A PHASE RMS CURRENT,2019-05-10 09:00:03.435000,262,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-CPH-RMSVOLTAGE,CHBC - BUSPTM C PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-APH-RMSVOLTAGE,CHBC - HYD3PTM A PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,289,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1-PERCENT-LOAD,CHBC - HYD1 PERCENT LOAD,2019-05-10 09:00:03.435000,86,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-BPH-ACTPOWER,CHBC - HYD3PTM B PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,77,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1PTM-LINE-FREQ,CHBC - HYD1PTM LINE FREQUENCY,2019-05-10 09:00:03.435000,60,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-BPH-RMSCURRENT,CHBC - HYD3PTM B PHASE RMS CURRENT,2019-05-10 09:00:03.435000,268,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-APHS-AMPS,CHBC - 300G2 A PHS AMPS,2019-05-10 09:00:03.435000,519,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-BPH-RMSVOLTAGE,CHBC - HYD3PTM B PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-BPHS-AMPS,CHBC - 300G2 B PHS AMPS,2019-05-10 09:00:03.435000,531,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-LINE-FREQ,CHBC - HYD3PTM LINE FREQUENCY,2019-05-10 09:00:03.435000,60,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WKTPOS,CHBC - HYD2 WKTPOS,2019-05-10 09:00:03.435000,60.02,192
